Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
214423,0.396733642051674,-0.00443990762421964,0.314747716270463,0.316126305401656,0.326440129831366,0.324274413067732,0.367906259635253,0.362336527270706,0,0,0,0,0,0
219231,0.32659179334974,-0.00420053666761987,0.282020355674247,0.281447887730559,0.282080627470878,0.281447493937058,0.299197849294989,0.298903332201612,0,0,0,0,0,0
220721,0.485233554974845,-0.00377112631146128,0.422619449303209,0.398955634366712,0.422712107760062,0.398840704906678,0.457914553147298,0.441502063502006,0,0,0,0,0,0
221319,0.307235757767215,-0.00489289661923606,0.267098906566162,0.26825735622278,0.26720096993454,0.268255232584978,0.282715845393333,0.280517415322793,0,0,0,0,0,0
227432,0.323555312170839,-0.00496793122985098,0.29117934550457,0.294586209342787,0.291313679777528,0.294520169252136,0.295568968856736,0.296274425183143,0,0,0,0,0,0
239944,0.457963926605612,-0.0037566695387631,0.370642665455894,0.363736600979397,0.380840698758044,0.373057908131681,0.42569855141389,0.414186584955469,0,0,0,0,0,0
257946,0.317663603500339,-0.00507040909278541,0.278886973320565,0.272103520060427,0.278854630837444,0.272305640427434,0.298953121172178,0.289523409574118,0,0,0,0,0,0
263436,0.206906865054151,-0.00598810371506043,0.170716116924075,0.170896909115199,0.173717807010979,0.17153197856348,0.193080257009812,0.190064056953662,0,0,0,0,0,0
268749,0.402451984482962,-0.00397225524051742,0.326520302514455,0.322282007066184,0.334502023073599,0.329361585991293,0.372624766268413,0.365390775698109,0,0,0,0,0,0
274542,0.270326159402318,-0.00520365713543932,0.23034335911828,0.223526918230555,0.230343747331088,0.223709132177483,0.254406294916183,0.245371304923391,0,0,0,0,0,0
275645,0.327788761978601,-0.00499786818917932,0.291307006117049,0.280362241088571,0.291353859110502,0.280386612927845,0.30813753927141,0.297671799136093,0,0,0,0,0,0
281135,0.316334504431549,-0.00436104137458137,0.29284864623415,0.288723549627577,0.292736553317997,0.288741172054501,0.292774693882315,0.288555930499513,0,0,0,0,0,0
285446,0.37375333704204,-0.0044874943654843,0.350482698346265,0.346594415054007,0.350523620672961,0.346615050954062,0.350510016320585,0.346376771354519,0,0,0,0,0,0
286347,0.450596986386779,-0.00451863975565191,0.374743749898998,0.365757662098285,0.374778245992732,0.365640799633409,0.415412597137102,0.406446917272084,0,0,0,0,0,0
286650,0.429101432676557,-0.0039119191218385,0.344272832246756,0.340831813230135,0.361874478836395,0.35271301724795,0.400915160880813,0.39058835146744,0,0,0,0,0,0
287248,0.492628187304595,-0.00362881527803808,0.390318970386353,0.391560854770573,0.413216274352875,0.405608695652692,0.461930960566172,0.450228253476283,0,0,0,0,0,0
295146,0.161291806115246,-0.00592445161608577,0.157705516623788,0.15982955748317,0.157761821217433,0.159855541060491,0.157630806183548,0.159788002868656,0,0,0,0,0,0
298051,0.290741950664902,-0.00499717441582381,0.267476801435602,0.262171946899906,0.267496332967443,0.262254359440649,0.272062745823934,0.266384040588701,0,0,0,0,0,0
299760,0.231907784683529,-0.00559749346587852,0.196127053163003,0.191171476711431,0.195925656742704,0.191049057082535,0.216971539681732,0.211092048129519,0,0,0,0,0,0
303119,0.280588608747515,-0.00581002377936531,0.242013590691552,0.241531465435713,0.242141547498054,0.241806770439557,0.261603711685303,0.257478104526806,0,0,0,0,0,0
308331,0.216316124063571,-0.00576134302317436,0.194553030763845,0.195863784228336,0.194631450946346,0.195856125034423,0.195573360853228,0.197412210021237,0,0,0,0,0,0
309636,0.440506804945301,-0.00399444006920423,0.393362609411693,0.382479946044694,0.393443164198951,0.382599161734876,0.409379583760116,0.400312643017309,0,0,0,0,0,0
310621,0.451595970354702,-0.00450778232238427,0.351553356099438,0.353194401196538,0.378448641589843,0.370189263195422,0.421289288253603,0.410280995126904,0,0,0,0,0,0
314225,0.333795380602808,-0.00618025797677001,0.298415877609918,0.292514503305176,0.2983746099988,0.292163359123492,0.315768116784995,0.307294428211399,0,0,0,0,0,0
316633,0.31665151150568,-0.00460630200703861,0.29254586458294,0.279811313151784,0.292505012509695,0.279733167358292,0.299980377528149,0.288750469943674,0,0,0,0,0,0
318637,0.272249130744436,-0.00541403610878841,0.220146051560006,0.232994835026715,0.220219131235384,0.232724700474502,0.254533005799549,0.250966601696587,0,0,0,0,0,0
321323,0.244528237634222,-0.00495272949071508,0.219427131236427,0.212832891289236,0.219349623988832,0.212833021191205,0.227428453617549,0.220614424033967,0,0,0,0,0,0
329844,0.398856040256883,-0.00428308467646795,0.332353396896699,0.333354341982506,0.33229565734573,0.333383589615802,0.371309017064791,0.364435180410453,0,0,0,0,0,0
348545,0.410650823777696,-0.00491230073256617,0.343457274360006,0.348474806271319,0.34365664115816,0.348520856256169,0.37879325748551,0.373016597951517,0,0,0,0,0,0
349244,0.379457533172847,-0.00457444296692005,0.33795163355892,0.333464685061867,0.337906121754184,0.333454405939522,0.354300853906638,0.345363883385457,0,0,0,0,0,0
350330,0.421697354426882,-0.00419868759762323,0.344551291091432,0.33475059514973,0.35642950859398,0.345834729978564,0.391761130044446,0.383538112355396,0,0,0,0,0,0
358144,0.387583765991648,-0.00506617832741532,0.344572245408057,0.336447953223531,0.344568378595234,0.336254070275564,0.364509292255707,0.354860335012475,0,0,0,0,0,0
361234,0.26713488983036,-0.00566522764539749,0.222747982387445,0.226442421306184,0.222824600094142,0.226312014329276,0.24930893336952,0.245147599018052,0,0,0,0,0,0
361941,0.259968725643562,-0.00594331644313685,0.217338505551813,0.222056831478439,0.217428085966463,0.222326783824905,0.238881405665812,0.238411841096836,0,0,0,0,0,0
368753,0.383248746604184,-0.00459879201832972,0.341319271446986,0.326658992037018,0.341313274329606,0.326726021326798,0.365349201451411,0.350588628208837,0,0,0,0,0,0
378756,0.619475261953077,-0.00307945075084209,0.464089636970418,0.458495456107524,0.522949327119011,0.506571882864941,0.577645477411954,0.563302385805975,0,0,0,0,0,0
381543,0.352670534642691,-0.00500809305484427,0.290855108676714,0.279029308057641,0.300078211058773,0.287179781682311,0.325304935234698,0.31919106624254,0,0,0,0,0,0
385046,0.297447119768815,-0.00506607743021165,0.249290816586374,0.250875875513105,0.249460800659216,0.250846292326474,0.270655163759343,0.270394661750609,0,0,0,0,0,0
387959,0.208836315378008,-0.00613282221570102,0.190509931552397,0.189356617635439,0.190566966618466,0.189651463887386,0.196952510169506,0.195202323871988,0,0,0,0,0,0
391748,0.390745280569244,-0.00479572791595881,0.316082378705731,0.319699036658452,0.316799142418345,0.320403379021451,0.361676751996057,0.356590746259072,0,0,0,0,0,0
395756,0.421060649570816,-0.0040377494305236,0.374403964657978,0.369201574637276,0.374574740569345,0.36881004409727,0.388923238934935,0.381268774651432,0,0,0,0,0,0
